-124.117940, 46.399524, 10.0
-124.107903, 46.399524, 10.0
-124.099352, 46.399524, 10.0
-124.092286, 46.399524, 10.0
-124.086705, 46.399524, 10.0
-124.082610, 46.399524, 10.0
-124.080000, 46.399524, 10.0
-124.077390, 46.399524, 10.0
-124.074780, 46.399524, 10.0
-124.072170, 46.399524, 10.0
-124.069560, 46.399524, 10.0
-124.066950, 46.399524, 10.0
-124.064341, 46.399524, 10.0
-124.061731, 46.399524, 10.0
-124.059121, 46.399524, 10.0
-124.014752, 46.399524, 10.0
-124.012142, 46.399524, 10.0
-124.009533, 46.399524, 10.0
